Unnamed: 0.1,Unnamed: 0,id_empleado,sexo,edad,ciudad,departamento,salario,fecha_ingreso,evaluacion_desempeno,modalidad,estado_civil
906,50,36625,m,35,GYE,RRHH,373835.0,"May 10, 2015",4,presencial,Soltero
907,637,55746,m,40,guayaquil,Tecnologia,231053.0,2017-03-22,4,remoto,Casado
908,929,53724,M,38,quito,RRHH,85256.0,2021-03-13,3,presencial,Casado
909,575,26033,M,26,GYE,Marketing,8368.0,29/07/2015,5,presencial,Soltero
910,353,72168,female,38,guayaquil,RRHH,195831.0,2015-10-25,3,presencial,Casado
911,635,74918,M,39,UIO,Finanzas,389802.0,"Oct 20, 2018",3,presencial,Soltero
912,298,90059,F,37,guayaquil,Marketing,118591.0,"Oct 08, 2019",4,presencial,Union Libre
913,431,78509,F,37,Guayaquil,Operaciones,233279.0,2019-11-05,4,presencial,Casado
914,475,70160,m,39,Guayaquil,Tecnologia,402025.0,2022-01-31,5,hibrido,Union Libre
915,285,61710,m,30,GYE,Operaciones,201215.0,2024-03-19,2,hibrido,Soltero
916,248,42053,female,30,guayaquil,Tecnologia,467312.0,24/02/2023,4,hibrido,Soltero
917,23,53473,M,32,guayaquil,Operaciones,340079.0,2015-12-20,4,presencial,Casado
918,699,80231,m,34,UIO,Tecnologia,375982.0,2020-05-15,3,hibrido,Union Libre
919,808,74969,female,23,guayaquil,Operaciones,139227.0,01/04/2017,3,presencial,Casado
920,577,18086,m,34,Guayaquil,RRHH,152966.0,"Nov 22, 2019",5,remoto,Union Libre
921,860,39956,M,47,UIO,Tecnologia,80000.0,17/05/2015,2,hibrido,Divorciado
922,174,36005,female,36,UIO,Ventas,254106.0,2024-01-03,3,hibrido,Soltero
923,691,76125,M,43,Guayaquil,Tecnologia,360917.0,2026-01-29,4,remoto,Casado
924,777,82156,M,27,guayaquil,Marketing,133758.0,2017-09-07,3,presencial,Soltero
925,795,95646,F,51,quito,Marketing,195593.0,21/05/2025,4,remoto,Casado
926,788,51355,female,40,guayaquil,Finanzas,297909.0,08/08/2020,4,presencial,Soltero
927,853,95035,female,31,Guayaquil,Marketing,150091.0,08/02/2016,4,hibrido,Casado
928,280,36713,female,42,quito,RRHH,466515.0,2023-12-30,5,hibrido,Casado
929,140,97811,female,30,Guayaquil,Marketing,157184.0,"Jan 08, 2024",3,presencial,Casado
930,306,77707,F,46,Guayaquil,Finanzas,281149.0,"Jun 14, 2024",4,presencial,Divorciado
931,624,81341,m,28,quito,Ventas,9161.0,2023-07-17,4,hibrido,Soltero
932,540,23958,F,36,guayaquil,Tecnologia,159471.0,2022-04-02,4,hibrido,Union Libre
933,18,51841,M,38,quito,Finanzas,189377.0,2021-05-06,3,presencial,Union Libre
934,179,38108,F,36,Guayaquil,Marketing,214487.0,2017-03-21,5,presencial,Union Libre
935,818,59693,female,42,quito,Marketing,158846.0,02/02/2021,3,presencial,Soltero
936,60,81744,female,35,quito,Marketing,16804.0,2015-12-03,4,remoto,Casado
937,289,16500,female,44,quito,Tecnologia,461969.0,2024-10-14,4,hibrido,Union Libre
938,745,84186,m,26,guayaquil,Finanzas,493484.0,2024-01-16,4,hibrido,Soltero
939,149,10393,M,30,Guayaquil,Tecnologia,227288.0,2019-06-05,2,remoto,Union Libre
940,618,46943,M,40,guayaquil,Marketing,364539.0,05/09/2022,3,presencial,Union Libre
941,651,59691,female,36,quito,Finanzas,379343.0,2022-10-02,3,presencial,Soltero
942,476,98208,M,21,GYE,Operaciones,107283.0,2021-07-24,3,presencial,Soltero
943,562,20512,F,42,guayaquil,Marketing,275442.0,2022-09-18,3,presencial,Union Libre
944,569,18455,m,37,UIO,Finanzas,198751.0,2019-02-14,3,presencial,Casado
945,417,32102,m,38,Guayaquil,Operaciones,248045.0,17/09/2019,3,presencial,Soltero
946,96,44424,female,40,Guayaquil,Tecnologia,296331.0,2018-01-22,3,hibrido,Casado
947,667,28144,female,29,GYE,Tecnologia,197888.0,22/02/2017,1,hibrido,Casado
948,617,74237,M,49,guayaquil,Tecnologia,424174.0,2020-08-02,3,remoto,Casado
949,787,36189,female,37,Guayaquil,Tecnologia,278468.0,2023-05-18,4,hibrido,Soltero
950,715,27822,female,48,GYE,Tecnologia,345547.0,2020-11-29,4,hibrido,Union Libre
951,456,49741,m,30,UIO,Marketing,90453.0,14/12/2023,1,presencial,Casado
952,38,56232,F,24,Guayaquil,Tecnologia,363699.0,2024-11-02,3,remoto,Soltero
953,725,25782,F,34,UIO,Operaciones,151115.0,"Mar 09, 2016",5,presencial,Union Libre
954,652,81100,F,36,Guayaquil,Tecnologia,550646.0,29/12/2019,3,remoto,Union Libre
955,621,47583,female,21,Guayaquil,Tecnologia,152495.0,05/06/2015,3,hibrido,Soltero
