Unnamed: 0.1;Unnamed: 0;id_empleado;sexo;edad;ciudad;departamento;salario;fecha_ingreso;evaluacion_desempeno;modalidad;estado_civil
890;368;51846;female;25;Guayaquil;Marketing;$958,6;Apr 23, 2015;3;hibrido;Soltero
891;481;56103;M;34;Guayaquil;RRHH;$1387,79;2018-09-29;1;remoto;Soltero
892;465;95848;F;39;Guayaquil;Ventas;$5963,37;Oct 26, 2022;5;presencial;Soltero
893;608;68290;F;22;quito;Finanzas;$2201,09;2021-10-04;5;presencial;Soltero
894;347;59842;F;44;Guayaquil;Operaciones;$1488,98;10/07/2017;3;remoto;Casado
895;921;25646;female;41;GYE;Marketing;$2685,26;01/10/2015;4;presencial;Soltero
896;220;76332;F;54;Guayaquil;Marketing;$2309,82;2020-11-15;5;presencial;Casado
897;195;64187;F;33;UIO;Finanzas;$1921,58;May 02, 2017;3;presencial;Union Libre
898;423;70842;female;28;guayaquil;Operaciones;$1394,24;2019-10-20;5;presencial;Soltero
899;596;99273;female;36;Guayaquil;Finanzas;$3269,04;Oct 07, 2021;4;hibrido;Soltero
900;483;96720;m;33;quito;Operaciones;$1466,65;2018-01-25;3;presencial;Divorciado
901;551;92524;m;42;Guayaquil;Tecnologia;$2091,9;Jan 23, 2019;4;remoto;Soltero
902;774;21233;M;46;quito;Operaciones;$3753,94;04/07/2017;3;presencial;Casado
903;52;76284;m;40;quito;Tecnologia;$2575,77;2020-09-07;3;hibrido;Union Libre
904;146;69829;F;23;guayaquil;Ventas;$1565,44;2016-05-04;1;presencial;Union Libre
905;723;44001;F;44;quito;Tecnologia;$6988,33;2016-11-10;2;remoto;Casado
906;50;36625;m;35;GYE;RRHH;$3738,35;May 10, 2015;4;presencial;Soltero
907;637;55746;m;40;guayaquil;Tecnologia;$2310,53;2017-03-22;4;remoto;Casado
908;929;53724;M;38;quito;RRHH;$852,56;2021-03-13;3;presencial;Casado
909;575;26033;M;26;GYE;Marketing;$836,8;29/07/2015;5;presencial;Soltero
910;353;72168;female;38;guayaquil;RRHH;$1958,31;2015-10-25;3;presencial;Casado
911;635;74918;M;39;UIO;Finanzas;$3898,02;Oct 20, 2018;3;presencial;Soltero
912;298;90059;F;37;guayaquil;Marketing;$1185,91;Oct 08, 2019;4;presencial;Union Libre
913;431;78509;F;37;Guayaquil;Operaciones;$2332,79;2019-11-05;4;presencial;Casado
914;475;70160;m;39;Guayaquil;Tecnologia;$4020,25;2022-01-31;5;hibrido;Union Libre
915;285;61710;m;30;GYE;Operaciones;$2012,15;2024-03-19;2;hibrido;Soltero
916;248;42053;female;30;guayaquil;Tecnologia;$4673,12;24/02/2023;4;hibrido;Soltero
917;23;53473;M;32;guayaquil;Operaciones;$3400,79;2015-12-20;4;presencial;Casado
918;699;80231;m;34;UIO;Tecnologia;$3759,82;2020-05-15;3;hibrido;Union Libre
919;808;74969;female;23;guayaquil;Operaciones;$1392,27;01/04/2017;3;presencial;Casado
920;577;18086;m;34;Guayaquil;RRHH;$1529,66;Nov 22, 2019;5;remoto;Union Libre
921;860;39956;M;47;UIO;Tecnologia;$8000,0;17/05/2015;2;hibrido;Divorciado
922;174;36005;female;36;UIO;Ventas;$2541,06;2024-01-03;3;hibrido;Soltero
923;691;76125;M;43;Guayaquil;Tecnologia;$3609,17;2026-01-29;4;remoto;Casado
924;777;82156;M;27;guayaquil;Marketing;$1337,58;2017-09-07;3;presencial;Soltero
925;795;95646;F;51;quito;Marketing;$1955,93;21/05/2025;4;remoto;Casado
926;788;51355;female;40;guayaquil;Finanzas;$2979,09;08/08/2020;4;presencial;Soltero
927;853;95035;female;31;Guayaquil;Marketing;$1500,91;08/02/2016;4;hibrido;Casado
928;280;36713;female;42;quito;RRHH;$4665,15;2023-12-30;5;hibrido;Casado
929;140;97811;female;30;Guayaquil;Marketing;$1571,84;Jan 08, 2024;3;presencial;Casado
930;306;77707;F;46;Guayaquil;Finanzas;$2811,49;Jun 14, 2024;4;presencial;Divorciado
931;624;81341;m;28;quito;Ventas;$916,1;2023-07-17;4;hibrido;Soltero
932;540;23958;F;36;guayaquil;Tecnologia;$1594,71;2022-04-02;4;hibrido;Union Libre
933;18;51841;M;38;quito;Finanzas;$1893,77;2021-05-06;3;presencial;Union Libre
934;179;38108;F;36;Guayaquil;Marketing;$2144,87;2017-03-21;5;presencial;Union Libre
935;818;59693;female;42;quito;Marketing;$1588,46;02/02/2021;3;presencial;Soltero
936;60;81744;female;35;quito;Marketing;$1680,4;2015-12-03;4;remoto;Casado
937;289;16500;female;44;quito;Tecnologia;$4619,69;2024-10-14;4;hibrido;Union Libre
938;745;84186;m;26;guayaquil;Finanzas;$4934,84;2024-01-16;4;hibrido;Soltero
939;149;10393;M;30;Guayaquil;Tecnologia;$2272,88;2019-06-05;2;remoto;Union Libre
940;618;46943;M;40;guayaquil;Marketing;$3645,39;05/09/2022;3;presencial;Union Libre
941;651;59691;female;36;quito;Finanzas;$3793,43;2022-10-02;3;presencial;Soltero
942;476;98208;M;21;GYE;Operaciones;$1072,83;2021-07-24;3;presencial;Soltero
943;562;20512;F;42;guayaquil;Marketing;$2754,42;2022-09-18;3;presencial;Union Libre
944;569;18455;m;37;UIO;Finanzas;$1987,51;2019-02-14;3;presencial;Casado
945;417;32102;m;38;Guayaquil;Operaciones;$2480,45;17/09/2019;3;presencial;Soltero
946;96;44424;female;40;Guayaquil;Tecnologia;$2963,31;2018-01-22;3;hibrido;Casado
947;667;28144;female;29;GYE;Tecnologia;$1978,88;22/02/2017;1;hibrido;Casado
948;617;74237;M;49;guayaquil;Tecnologia;$4241,74;2020-08-02;3;remoto;Casado
949;787;36189;female;37;Guayaquil;Tecnologia;$2784,68;2023-05-18;4;hibrido;Soltero
950;715;27822;female;48;GYE;Tecnologia;$3455,47;2020-11-29;4;hibrido;Union Libre
951;456;49741;m;30;UIO;Marketing;$904,53;14/12/2023;1;presencial;Casado
952;38;56232;F;24;Guayaquil;Tecnologia;$3636,99;2024-11-02;3;remoto;Soltero
953;725;25782;F;34;UIO;Operaciones;$1511,15;Mar 09, 2016;5;presencial;Union Libre
954;652;81100;F;36;Guayaquil;Tecnologia;$5506,46;29/12/2019;3;remoto;Union Libre
955;621;47583;female;21;Guayaquil;Tecnologia;$1524,95;05/06/2015;3;hibrido;Soltero
